industry,brand,content_type,publishedAt,hour,dayofweek,is_weekend,followers,likes,comments,engagementRate,brand_avg_engagement,relative_engagement,posting_frequency,nbrhashtags,captionlength,caption,hashtags_text,platform,post_url
FASHION,zen.tunisie,image,2025-05-24 20:01:09+00:00,20,5,1,350925,39.0,0.0,0.011113485787561444,0.15946735516402988,0.06969129058502281,1.9390581717451525,0,48,Des looks frais pour des journées ensoleillées 🌴,,instagram,https://www.instagram.com/p/DKDIjzoobia/
FASHION,zen.tunisie,carousel,2025-06-15 10:16:37+00:00,10,6,1,350925,143.0,1.0,0.04103440906176534,0.15946735516402988,0.25732168831393043,1.9390581717451525,1,39,"Soleil, style, ZEN 💛 #WhereSummerBegins",wheresummerbegins,instagram,https://www.instagram.com/p/DK6vJysoWTD/
FASHION,zen.tunisie,carousel,2025-06-15 10:17:43+00:00,10,6,1,350925,203.0,4.0,0.05898696302628766,0.15946735516402988,0.3698999269512749,1.9390581717451525,1,39,"Soleil, style, ZEN 💛 #WhereSummerBegins",wheresummerbegins,instagram,https://www.instagram.com/p/DK6vRzJI2Bb/
FASHION,zen.tunisie,reel,2025-05-23 19:42:49+00:00,19,4,0,350925,200.0,7.0,0.05898696302628766,0.15946735516402988,0.3698999269512749,1.9390581717451525,0,228,"Where Summer Begins A season whispered by the waves 🌊 , written in golden light 😎🌴It starts right here, with the fits that feel like sunshine ☀️📲 Mobile App https://mobile.zen.com.tn/zen/app/?ref=reseau🔗 https://zen.com.tn/fr 🛍️",,instagram,https://www.instagram.com/p/DKAhfGaoUwa/
FASHION,zen.tunisie,image,2025-04-12 19:30:05+00:00,19,5,1,350925,27.0,0.0,0.007693951699081,0.15946735516402988,0.04824781655886195,1.9390581717451525,0,58,"Bold, confident, timeless. ZEN is the definition of Iconic",,instagram,https://www.instagram.com/p/DIW7nfNN_l8/
FASHION,zen.tunisie,carousel,2025-04-12 19:00:06+00:00,19,5,1,350925,53.0,0.0,0.015102942224121965,0.15946735516402988,0.09470867694887716,1.9390581717451525,0,58,"Bold, confident, timeless. ZEN is the definition of Iconic",,instagram,https://www.instagram.com/p/DIW4L7cPyZ9/
FASHION,zen.tunisie,image,2025-04-12 19:15:05+00:00,19,5,1,350925,132.0,2.0,0.03818479732136496,0.15946735516402988,0.239452126625463,1.9390581717451525,0,58,"Bold, confident, timeless. ZEN is the definition of Iconic",,instagram,https://www.instagram.com/p/DIW55kqPURj/
FASHION,zen.tunisie,carousel,2025-04-28 18:00:20+00:00,18,0,0,350925,94.0,0.0,0.02678635035976348,0.15946735516402988,0.16797387987159343,1.9390581717451525,0,111,"𝗧𝗶𝗺𝗲𝗹𝗲𝘀𝘀, 𝘃𝗲𝗿𝘀𝗮𝘁𝗶𝗹𝗲, 𝗶𝗰𝗼𝗻𝗶𝗰 💙
From sleek fits to bold cuts – we’ve got the perfect denim pieces for him & her 👖",,instagram,https://www.instagram.com/p/DI_-EL4ImQp/
FASHION,zen.tunisie,reel,2025-05-20 17:41:12+00:00,17,1,0,350925,29756.320000000018,574.2300000000005,7.086668499853545,0.15946735516402988,44.43961895877761,1.9390581717451525,0,235,"قول لماماتك كلمة تفرّحها في كمونتار 🩷
من حنانها تعلمت نحب… من قوتها تعلمت نكون قوية. ماماتي، سندي، وصاحبتي، وكي نحب نفرّحها… لازم حاجة من القلب. 💖
في عيد الأمهات، فرّحتها بكادو من ZEN.
Gâtez votre maman avec un cadeau qui lui ressemble",,instagram,https://www.instagram.com/p/DJ4koWCtkcG/
FASHION,zen.tunisie,carousel,2025-04-12 09:30:07+00:00,9,5,1,350925,82.0,0.0,0.023366816271283036,0.15946735516402988,0.1465304058454326,1.9390581717451525,0,57,"Be Iconic. Be ZEN. Redefining fashion, one look at a time",,instagram,https://www.instagram.com/p/DIV29Pxhcqz/
FASHION,kastelo.com.tn,reel,2026-04-06 18:03:31+00:00,18,0,0,205262,365.0,18.0,0.18659079615320906,0.10455905135875126,1.7845494362128411,11.864406779661017,0,53,@kastelo.com.tn un choix énorme pour tous les goûts ✨,,instagram,https://www.instagram.com/p/DWzKn3PALPH/
FASHION,kastelo.com.tn,carousel,2026-03-30 18:31:19+00:00,18,0,0,205262,34.0,2.0,0.01753856047393088,0.10455905135875126,0.1677383282079955,11.864406779661017,0,122,"One vibe, Multiple moves!🤎🤍
Every look follows your rhythm and your desire Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWhMtECjA_s/
FASHION,kastelo.com.tn,reel,2026-04-17 19:12:55+00:00,19,4,0,205262,186.0,7.0,0.09402617142968499,0.10455905135875126,0.899263815115087,11.864406779661017,4,139,"Let’s explore some fashion tips that can assist you in creating a distinct style using a scarf !
#kastelo #scarfs #scarfstyle #outfitsideas",kastelo scarfs scarfstyle outfitsideas,instagram,https://www.instagram.com/p/DXPj74ZDAax/
FASHION,kastelo.com.tn,reel,2026-04-20 19:39:38+00:00,19,0,0,205262,373.0,19.0,0.1909754362716918,0.10455905135875126,1.82648401826484,11.864406779661017,0,144,"Ready for the New set set from our latest collection ?ultra-comfy , breathable, flexible and perfect for all-day wear in style ✨💙
Kastelo.com.tn",,instagram,https://www.instagram.com/p/DXXYd4YDAUT/
FASHION,kastelo.com.tn,reel,2026-04-17 18:21:52+00:00,18,4,0,205262,3589.0,84.0,1.7894203505763366,0.10455905135875126,17.11396887522132,11.864406779661017,4,164,"3 ways to style printed scarf this spring 🌸 which one’s your vibe?
All looks and scarfs from @kastelo.com.tn 🫶🏻
.
.
#outfitinspiration #reel #influencer #scarfstyle",outfitinspiration reel influencer scarfstyle,instagram,https://www.instagram.com/p/DXPhWRLIfdC/
FASHION,kastelo.com.tn,reel,2026-04-05 17:06:03+00:00,17,6,1,205262,574.0,11.0,0.2850016077013768,0.10455905135875126,2.725747833379927,11.864406779661017,5,113,"Kastelo jendouba تفرح بيكم و تودكم بالتخفيضات على اغلب المنتوجات فالمحل💕
#jendouba #kastelo #promo #insta #collab",jendouba kastelo promo insta collab,instagram,https://www.instagram.com/p/DWwfOmzCvlD/
FASHION,kastelo.com.tn,carousel,2026-03-30 18:29:31+00:00,18,0,0,205262,102.0,2.0,0.05066695248024477,0.10455905135875126,0.484577392600876,11.864406779661017,0,122,"One vibe, Multiple moves!🤎🤍
Every look follows your rhythm and your desire Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWhMf6oDKRz/
FASHION,kastelo.com.tn,reel,2026-03-31 20:09:28+00:00,20,1,0,205262,174.0,2.0,0.08574407342810653,0.10455905135875126,0.8200540490168671,11.864406779661017,5,136,"Easy scarf hack to elevate basic outfits💫
#kastelo #scarf #scarfstyle #scarfhacks #foulard sustainablestyle scarftutorial howtowearscarf",kastelo scarf scarfstyle scarfhacks foulard,instagram,https://www.instagram.com/p/DWj7kDjjPlX/
FASHION,kastelo.com.tn,reel,2026-04-14 19:34:41+00:00,19,1,0,205262,168.0,6.0,0.08476970895733257,0.10455905135875126,0.8107352530053116,11.864406779661017,0,109,"Stylish, comfortable and versatile - Perfect for any occasion ✨
Available in stores and online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DXH4jt-jPc2/
FASHION,kastelo.com.tn,reel,2026-03-27 19:07:29+00:00,19,4,0,205262,1095.0,0.0,0.5334645477487309,0.10455905135875126,5.10204081632653,11.864406779661017,8,139,"Easy scarf hack to elevate basic outfits 
#kastelo #scarf #scarfstyle #scarfhacks #foulard #sustainablestyle #scarftutorial #howtowearscarf",kastelo scarf scarfstyle scarfhacks foulard sustainablestyle scarftutorial howtowearscarf,instagram,https://www.instagram.com/p/DWZgovpDDdv/
FASHION,kastelo.com.tn,carousel,2026-03-26 21:29:16+00:00,21,3,0,205262,58.0,0.0,0.028256569652444195,0.10455905135875126,0.2702450843351039,11.864406779661017,0,159,"Add a pop of butter yellow in your wardrobe 
It’s soft , fresh ,still timeless and surprisingly easy to wear 💛

Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWXN44cDBES/
FASHION,kastelo.com.tn,carousel,2026-03-30 18:22:25+00:00,18,0,0,205262,52.0,0.0,0.025333476240122384,0.10455905135875126,0.242288696300438,11.864406779661017,0,122,"One vibe, Multiple moves!🤎🤍
Every look follows your rhythm and your desire Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWhLr5IDAqf/
FASHION,kastelo.com.tn,carousel,2026-03-23 20:15:41+00:00,20,0,0,205262,24.0,0.0,0.011692373649287253,0.10455905135875126,0.11182555213866369,11.864406779661017,0,190,"From dressed-down days to elevated Casual looks, these outfits show just how versatile they can be !
The Perfect blend of comfort and style 🧡🤎
Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWPXFasjI_P/
FASHION,kastelo.com.tn,carousel,2026-03-27 17:17:03+00:00,17,4,0,205262,23.0,0.0,0.011205191413900284,0.10455905135875126,0.10716615413288602,11.864406779661017,0,202,"Embaracing the timeless elegance and charm ! 
Pieces for those who love understated luxury , romantic details and clothing that feels as Good as it looks✨
Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWZV0iPjKI9/
FASHION,kastelo.com.tn,reel,2026-03-26 18:37:56+00:00,18,3,0,205262,121.0,1.0,0.0594362327172102,0.10455905135875126,0.5684465567048737,11.864406779661017,0,159,"Add a pop of butter yellow in your wardrobe 
It’s soft , fresh ,still timeless and surprisingly easy to wear 💛

Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWW5d9KjJtG/
FASHION,kastelo.com.tn,carousel,2026-03-27 17:14:18+00:00,17,4,0,205262,56.0,2.0,0.028256569652444195,0.10455905135875126,0.2702450843351039,11.864406779661017,0,202,"Embaracing the timeless elegance and charm ! 
Pieces for those who love understated luxury , romantic details and clothing that feels as Good as it looks✨
Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWZVgU0DLTa/
FASHION,kastelo.com.tn,carousel,2026-03-27 17:15:33+00:00,17,4,0,205262,37.0,0.0,0.01802574270931785,0.10455905135875126,0.17239772621377317,11.864406779661017,0,202,"Embaracing the timeless elegance and charm ! 
Pieces for those who love understated luxury , romantic details and clothing that feels as Good as it looks✨
Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWZVploDFWM/
FASHION,kastelo.com.tn,carousel,2026-03-26 21:22:49+00:00,21,3,0,205262,31.0,0.0,0.015102649296996033,0.10455905135875126,0.14444133817910723,11.864406779661017,0,159,"Add a pop of butter yellow in your wardrobe 
It’s soft , fresh ,still timeless and surprisingly easy to wear 💛

Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWXNJp0DE95/
FASHION,kastelo.com.tn,reel,2026-03-25 18:59:43+00:00,18,2,0,205262,77.0,0.0,0.0375130321247966,0.10455905135875126,0.35877364644487925,11.864406779661017,0,202,"Embaracing the timeless elegance and charm ! 
Pieces for those who love understated luxury , romantic details and clothing that feels as Good as it looks✨
Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWUXZg1DErH/
FASHION,kastelo.com.tn,reel,2026-03-28 18:38:07+00:00,18,5,1,205262,61.0,2.0,0.03069248082937904,0.10455905135875126,0.29354207436399216,11.864406779661017,0,122,"One vibe, Multiple moves!🤎🤍
Every look follows your rhythm and your desire Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWcDMJbDFAi/
FASHION,kastelo.com.tn,carousel,2026-03-26 21:01:57+00:00,21,3,0,205262,22.0,0.0,0.010718009178513316,0.10455905135875126,0.10250675612710838,11.864406779661017,0,159,"Add a pop of butter yellow in your wardrobe 
It’s soft , fresh ,still timeless and surprisingly easy to wear 💛

Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWXKwzZDO1P/
FASHION,kastelo.com.tn,carousel,2026-03-23 20:13:33+00:00,20,0,0,205262,39.0,0.0,0.019000107180091787,0.10455905135875126,0.1817165222253285,11.864406779661017,0,205,"From dressed-down days to elevated Casual looks, these outfits show just how versatile they can be !
The Perfect blend of comfort and style 🧡🤎
Available now in stores | online Kastelo.com.tn
@societe_trame",,instagram,https://www.instagram.com/p/DWPW1xkDGqr/
FASHION,kastelo.com.tn,reel,2026-04-19 18:30:17+00:00,18,6,1,205262,89.0,3.0,0.044820765655601134,0.10455905135875126,0.4286646165315441,11.864406779661017,0,130,"The pefect belted button-up denim jacket made to match your raw denim jeans 👖 for the ultimate denim-on-denim look.
Kastelo.com.tn",,instagram,https://www.instagram.com/p/DXUqrOTDBHF/
FASHION,kastelo.com.tn,reel,2026-04-04 19:01:01+00:00,19,5,1,205262,944.0,17.0,0.46818212820687705,0.10455905135875126,4.477681483552324,11.864406779661017,5,164,"Need a tutorial on how to tie scarf in different ways to elevate even the simplest look 💫🤍
 
#scarf #scarfstyle #scarfhacks #scarftutorial #foulard sustainablestyle",scarf scarfstyle scarfhacks scarftutorial foulard,instagram,https://www.instagram.com/p/DWuHGzwDEkA/
FASHION,kastelo.com.tn,reel,2026-03-18 18:33:18+00:00,18,2,0,205262,48.0,0.0,0.023384747298574506,0.10455905135875126,0.22365110427732737,11.864406779661017,3,147,"Feeling so feminin with this relaxed soft denim long dress ! 

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DWCSzgGjCeY/
FASHION,kastelo.com.tn,reel,2026-03-19 14:06:07+00:00,14,3,0,205262,41.0,0.0,0.019974471650865723,0.10455905135875126,0.19103531823688377,11.864406779661017,3,223,"It’s effortless , it’s elevated, it’s elegant 
Soft , breatheable and made for you to just be no effort no overthinking 
Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo 
@dar_larchitecte",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DWEYd9mDK2L/
FASHION,kastelo.com.tn,carousel,2026-03-22 13:21:35+00:00,13,6,1,205262,91.0,2.0,0.045307947890988104,0.10455905135875126,0.4333240145373217,11.864406779661017,0,114,"Casual to effortlessly elegant , modern style and pure comfort ! 

Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWMC5fUjLlA/
FASHION,kastelo.com.tn,carousel,2026-03-20 19:54:08+00:00,19,4,0,205262,25.0,0.0,0.012179555884674221,0.10455905135875126,0.11648495014444132,11.864406779661017,0,171,"Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWHmO3SDLbX/
FASHION,kastelo.com.tn,carousel,2026-03-20 19:55:25+00:00,19,4,0,205262,48.0,0.0,0.023384747298574506,0.10455905135875126,0.22365110427732737,11.864406779661017,0,171,"Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWHmYXajLTX/
FASHION,kastelo.com.tn,carousel,2026-03-23 20:12:06+00:00,20,0,0,205262,19.0,2.0,0.010230826943126346,0.10455905135875126,0.09784735812133072,11.864406779661017,0,190,"From dressed-down days to elevated Casual looks, these outfits show just how versatile they can be !
The Perfect blend of comfort and style 🧡🤎
Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWPWrKSjHII/
FASHION,kastelo.com.tn,carousel,2026-03-20 19:58:04+00:00,19,4,0,205262,19.0,2.0,0.010230826943126346,0.10455905135875126,0.09784735812133072,11.864406779661017,0,171,"Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWHmrw_DPXE/
FASHION,kastelo.com.tn,reel,2026-03-22 20:12:20+00:00,20,6,1,205262,71.0,2.0,0.03556430318324873,0.10455905135875126,0.3401360544217687,11.864406779661017,0,190,"From dressed-down days to elevated Casual looks, these outfits show just how versatile they can be !
The Perfect blend of comfort and style 🧡🤎
Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWMu8dDDNC9/
FASHION,kastelo.com.tn,carousel,2026-03-22 13:18:35+00:00,13,6,1,205262,43.0,2.0,0.021923200592413598,0.10455905135875126,0.20967291025999438,11.864406779661017,0,133,"Soft Green tones, fluid silouhette and a kind of elegance that lingers💚

Available in stores | online Kastelo.com.tn
@dar_larchitecte",,instagram,https://www.instagram.com/p/DWMCjgqDBzt/
FASHION,kastelo.com.tn,carousel,2026-03-18 17:33:14+00:00,17,2,0,205262,59.0,0.0,0.02874375188783116,0.10455905135875126,0.2749044823408815,11.864406779661017,3,197,"A few leather moments 
We have curated leaather pieces for every occasion , so you can always feel the best ! 🖤

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DWCMhPFDMwI/
FASHION,kastelo.com.tn,carousel,2026-03-22 13:24:44+00:00,13,6,1,205262,27.0,0.0,0.013153920355448158,0.10455905135875126,0.12580374615599663,11.864406779661017,0,114,"Casual to effortlessly elegant , modern style and pure comfort ! 

Available now in stores | online Kastelo.com.tn",,instagram,https://www.instagram.com/p/DWMDQmdDDkR/
FASHION,kastelo.com.tn,carousel,2026-03-18 17:34:45+00:00,17,2,0,205262,24.0,0.0,0.011692373649287253,0.10455905135875126,0.11182555213866369,11.864406779661017,3,197,"A few leather moments 
We have curated leaather pieces for every occasion , so you can always feel the best ! 🖤

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DWCMsRCDFzl/
FASHION,kastelo.com.tn,carousel,2026-03-17 16:25:48+00:00,16,1,0,205262,218.0,4.0,0.10815445625590708,0.10455905135875126,1.034386357282639,11.864406779661017,3,182,"These Denim Sets are a NEED not a want 💙🔥 
Effortless.chic.on repeat 
Comment ‘DENIM’ for details! 
Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #denim",eidcollection festivewear denim,instagram,https://www.instagram.com/p/DV_gAXNDEZa/
FASHION,kastelo.com.tn,carousel,2026-03-16 16:46:48+00:00,16,0,0,205262,71.0,0.0,0.03458993871247479,0.10455905135875126,0.33081725841021337,11.864406779661017,3,228,"Eid Collection✨
Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV89nXIjM7_/
FASHION,kastelo.com.tn,reel,2026-03-15 13:26:44+00:00,13,6,1,205262,1143.0,2.0,0.5578236595180793,0.10455905135875126,5.335010716615413,11.864406779661017,3,200,"Pick your look for Eid from our New Collection in the comment ✨
Your Perfect Eid outfit is waiting from Kastelo ! 😍
Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV55saOjEe2/
FASHION,kastelo.com.tn,reel,2026-03-15 19:37:33+00:00,19,6,1,205262,97.0,2.0,0.048231041303309914,0.10455905135875126,0.46128040257198766,11.864406779661017,3,228,"Eid Collection✨
Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV6pvACjB3n/
FASHION,kastelo.com.tn,reel,2026-03-16 19:20:07+00:00,19,0,0,205262,143.0,2.0,0.07064142413111048,0.10455905135875126,0.6756127108377596,11.864406779661017,3,182,"These Denim Sets are a NEED not a want 💙🔥 
Effortless.chic.on repeat 
Comment ‘DENIM’ for details! 
Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #denim",eidcollection festivewear denim,instagram,https://www.instagram.com/p/DV9L25MjGiW/
FASHION,kastelo.com.tn,carousel,2026-03-16 16:43:15+00:00,16,0,0,205262,58.0,0.0,0.028256569652444195,0.10455905135875126,0.2702450843351039,11.864406779661017,3,228,"Eid Collection✨
Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV89NWjDEYA/
FASHION,kastelo.com.tn,reel,2026-03-13 20:31:21+00:00,20,4,0,205262,117.0,0.0,0.05700032154027536,0.10455905135875126,0.5451495666759855,11.864406779661017,3,244,"Eid Collection✨

Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo
@societe_trame",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV1oNxIDDcE/
FASHION,kastelo.com.tn,reel,2026-03-12 20:07:58+00:00,20,3,0,205262,203.0,2.0,0.09987235825432861,0.10455905135875126,0.9551765911844188,11.864406779661017,3,229,"Eid Collection✨

Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DVy_sSVDEGF/
FASHION,kastelo.com.tn,reel,2026-03-14 20:35:49+00:00,20,5,1,205262,413.0,0.0,0.20120626321481813,0.10455905135875126,1.9243313763861707,11.864406779661017,3,137,"Comment your favourite Eid  look ✨ 
Eid Collection✨

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV4E3ipjON-/
FASHION,kastelo.com.tn,carousel,2026-03-16 17:07:46+00:00,17,0,0,205262,96.0,0.0,0.04676949459714901,0.10455905135875126,0.44730220855465475,11.864406779661017,3,228,"Eid Collection✨
Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV9AA8iDDXO/
FASHION,kastelo.com.tn,carousel,2026-03-11 16:04:07+00:00,16,2,0,205262,29.0,0.0,0.014128284826222097,0.10455905135875126,0.13512254216755196,11.864406779661017,3,219,"Step into Eid Collection with pure comfort , energy and easy to style! 
Minimal, classic, and effortlessly on trend ✨
Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo
@dar_larchitecte",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DVwAwT1DM1Q/
FASHION,kastelo.com.tn,carousel,2026-03-17 16:23:23+00:00,16,1,0,205262,23.0,0.0,0.011205191413900284,0.10455905135875126,0.10716615413288602,11.864406779661017,3,182,"These Denim Sets are a NEED not a want 💙🔥 
Effortless.chic.on repeat 
Comment ‘DENIM’ for details! 
Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #denim",eidcollection festivewear denim,instagram,https://www.instagram.com/p/DV_futVjGYO/
FASHION,kastelo.com.tn,reel,2026-03-10 19:53:59+00:00,19,1,0,205262,112.0,0.0,0.05456441036334051,0.10455905135875126,0.5218525766470972,11.864406779661017,3,219,"Step into Eid Collection with pure comfort , energy and easy to style! 
Minimal, classic, and effortlessly on trend ✨
Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo
@dar_larchitecte",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DVt0_x8DIz3/
FASHION,kastelo.com.tn,carousel,2026-03-14 15:11:11+00:00,15,5,1,205262,21.0,0.0,0.010230826943126346,0.10455905135875126,0.09784735812133072,11.864406779661017,3,229,"Eid Collection✨

Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV3pFPmDPSP/
FASHION,kastelo.com.tn,carousel,2026-03-13 15:49:13+00:00,15,4,0,205262,37.0,2.0,0.019000107180091787,0.10455905135875126,0.1817165222253285,11.864406779661017,3,229,"Eid Collection✨

Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV1Io8pjDbM/
FASHION,kastelo.com.tn,reel,2026-03-17 19:48:32+00:00,19,1,0,205262,78.0,0.0,0.038000214360183575,0.10455905135875126,0.363433044450657,11.864406779661017,3,197,"A few leather moments 
We have curated leaather pieces for every occasion , so you can always feel the best ! 🖤

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV_1tlpjPz6/
FASHION,kastelo.com.tn,reel,2026-03-11 18:59:00+00:00,18,2,0,205262,1435.0,12.0,0.7049526946049439,0.10455905135875126,6.742148914360264,11.864406779661017,4,188,"Simply well-styled , effortlessly on trend 
Choose your favourite look from our New Collection ✨

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo #ootd",eidcollection festivewear kastelo ootd,instagram,https://www.instagram.com/p/DVwS0pdDBf5/
FASHION,kastelo.com.tn,carousel,2026-03-18 17:31:46+00:00,17,2,0,205262,82.0,0.0,0.039948943301731446,0.10455905135875126,0.38207063647376754,11.864406779661017,3,197,"A few leather moments 
We have curated leaather pieces for every occasion , so you can always feel the best ! 🖤

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DWCMWaQDHlj/
FASHION,kastelo.com.tn,carousel,2026-03-17 16:21:16+00:00,16,1,0,205262,75.0,2.0,0.0375130321247966,0.10455905135875126,0.35877364644487925,11.864406779661017,3,182,"These Denim Sets are a NEED not a want 💙🔥 
Effortless.chic.on repeat 
Comment ‘DENIM’ for details! 
Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #denim",eidcollection festivewear denim,instagram,https://www.instagram.com/p/DV_ffMwjHD1/
FASHION,kastelo.com.tn,carousel,2026-03-14 15:16:29+00:00,15,5,1,205262,47.0,2.0,0.023871929533961476,0.10455905135875126,0.228310502283105,11.864406779661017,3,229,"Eid Collection✨

Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you! 

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV3psF-jHru/
FASHION,kastelo.com.tn,carousel,2026-03-10 16:12:03+00:00,16,1,0,205262,245.0,0.0,0.11935964766980738,0.10455905135875126,1.1415525114155252,11.864406779661017,3,172,✨ Eid Collection✨One vibe. Multiple moves.Every look follows your rhythm and your desire Available now in stores | online Kastelo.com.tn#EidCollection #FestiveWear #kastelo,eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DVtc3iBDCnH/
FASHION,kastelo.com.tn,carousel,2026-03-13 15:43:20+00:00,15,4,0,205262,49.0,2.0,0.02484629400473541,0.10455905135875126,0.2376292982946603,11.864406779661017,3,227,"Eid Collection✨

Effortless elegance , fluid silouhettes , elevated details, refined simplicity and timeless design - create to move with you

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DV1H90_DNkN/
FASHION,kastelo.com.tn,reel,2026-03-09 20:33:11+00:00,20,0,0,205262,84.0,1.0,0.041410490007892355,0.10455905135875126,0.3960488304911005,11.864406779661017,3,198,"✨ Eid Collection✨

One vibe. Multiple moves.
Every look follows your rhythm and your desire ! 

Available now in stores | online Kastelo.com.tn
#EidCollection #FestiveWear #kastelo 
@dar_larchitecte",eidcollection festivewear kastelo,instagram,https://www.instagram.com/p/DVrPEfpjK61/
